name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,11255.50767773666,17.482125520706177,10,25,0.2,0.01,7,38
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,10943.645599002406,15.841921329498291,10,25,0.2,0.01,7,38
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,11188.486301007839,18.26299548149109,10,25,0.2,0.01,7,38
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,11252.223437695366,19.904249668121338,10,25,0.2,0.01,7,38
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,11518.104108620173,23.42601442337036,10,25,0.2,0.01,7,38
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,10781.855397311265,20.08309531211853,10,25,0.2,0.01,7,38
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,9251.696791205406,122.06865286827087,10,25,0.2,0.01,7,38
AVERAGE_FOR_ALGORITHMS,10884.502758939876,33.867007800510954,10,25,0.2,0.01,7,38
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,10828.81954635293,15.186341524124146,10,25,0.2,0.1,7,38
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,11157.26671299134,17.133164167404175,10,25,0.2,0.1,7,38
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,11234.991477605108,16.959598541259766,10,25,0.2,0.1,7,38
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,11352.21211618738,16.036098957061768,10,25,0.2,0.1,7,38
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,11413.66956671022,18.103567600250244,10,25,0.2,0.1,7,38
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,11589.763477206354,19.419048309326172,10,25,0.2,0.1,7,38
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,9193.535139585958,115.45819187164307,10,25,0.2,0.1,7,38
AVERAGE_FOR_ALGORITHMS,10967.1797195199,31.185144424438477,10,25,0.2,0.1,7,38
