name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,27853.485455004018,34.692187547683716,10,25,0.2,0.01,9,70
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,27466.02982231493,45.148216009140015,10,25,0.2,0.01,9,70
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,27920.99145093807,24.88043761253357,10,25,0.2,0.01,9,70
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,27837.602412839813,30.314898252487183,10,25,0.2,0.01,9,70
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,27701.406023010135,35.49105167388916,10,25,0.2,0.01,9,70
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,27645.231384138933,39.47539234161377,10,25,0.2,0.01,9,70
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,19317.596489408697,222.22443056106567,10,25,0.2,0.01,9,70
AVERAGE_FOR_ALGORITHMS,26534.620433950655,61.74665914263044,10,25,0.2,0.01,9,70
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,27271.13388369677,42.36064553260803,10,25,0.2,0.1,9,70
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,27890.084530000022,43.30218291282654,10,25,0.2,0.1,9,70
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,27934.87219069351,27.011739015579224,10,25,0.2,0.1,9,70
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,28235.747395908158,29.603801488876343,10,25,0.2,0.1,9,70
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,27720.772077982383,35.018287897109985,10,25,0.2,0.1,9,70
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,27942.88282876783,30.715826272964478,10,25,0.2,0.1,9,70
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,19451.298595570515,216.38713097572327,10,25,0.2,0.1,9,70
AVERAGE_FOR_ALGORITHMS,26635.2559289456,60.62851629938398,10,25,0.2,0.1,9,70
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,27621.13973044228,45.838943004608154,10,25,0.2,0.25,9,70
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,27730.831636829982,35.39212608337402,10,25,0.2,0.25,9,70
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,27776.843222232896,36.71682405471802,10,25,0.2,0.25,9,70
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,27827.44201662593,32.7751624584198,10,25,0.2,0.25,9,70
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,27999.808673988293,33.09080147743225,10,25,0.2,0.25,9,70
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,27877.96988129337,36.88987612724304,10,25,0.2,0.25,9,70
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,18990.831616849922,233.73483514785767,10,25,0.2,0.25,9,70
AVERAGE_FOR_ALGORITHMS,26546.409539751814,64.91979547909328,10,25,0.2,0.25,9,70
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,27768.087136112343,44.97168803215027,10,25,0.2,0.5,9,70
