name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3065.7885627584055,5.994052171707153,10,25,0.2,0.01,1,70
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3102.7914518870807,5.753442764282227,10,25,0.2,0.01,1,70
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3133.5112178692566,4.915202617645264,10,25,0.2,0.01,1,70
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,2978.813933827335,3.1342012882232666,10,25,0.2,0.01,1,70
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,2876.786142131516,7.994244337081909,10,25,0.2,0.01,1,70
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2990.537753658313,4.1874635219573975,10,25,0.2,0.01,1,70
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2151.0960301583445,28.836464881896973,10,25,0.2,0.01,1,70
AVERAGE_FOR_ALGORITHMS,2899.9035846128927,8.687867368970599,10,25,0.2,0.01,1,70
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3135.331745320148,2.3168017864227295,10,25,0.2,0.1,1,70
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3210.563813384774,3.4936535358428955,10,25,0.2,0.1,1,70
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3059.199786538742,3.0099472999572754,10,25,0.2,0.1,1,70
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3115.4785411065245,2.4733829498291016,10,25,0.2,0.1,1,70
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3039.047422382405,2.360684633255005,10,25,0.2,0.1,1,70
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3097.6492432452783,4.194776773452759,10,25,0.2,0.1,1,70
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2032.533707073582,21.166345357894897,10,25,0.2,0.1,1,70
AVERAGE_FOR_ALGORITHMS,2955.686322721636,5.5736560480935236,10,25,0.2,0.1,1,70
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3058.242222383885,3.3759965896606445,10,25,0.2,0.25,1,70
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3048.10511374982,3.580392599105835,10,25,0.2,0.25,1,70
