name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,21322.654966023645,26.045149087905884,10,25,0.2,0.01,7,70
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,21659.98087751094,26.739792823791504,10,25,0.2,0.01,7,70
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,21426.489960615265,24.782227039337158,10,25,0.2,0.01,7,70
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,21266.048145983164,23.612528800964355,10,25,0.2,0.01,7,70
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,21452.825412986625,23.144882440567017,10,25,0.2,0.01,7,70
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,21888.603430026324,25.436950206756592,10,25,0.2,0.01,7,70
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,15781.774434869538,169.3805959224701,10,25,0.2,0.01,7,70
AVERAGE_FOR_ALGORITHMS,20685.48246114507,45.59173233168466,10,25,0.2,0.01,7,70
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,21403.95674271329,32.06721019744873,10,25,0.2,0.1,7,70
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,21588.52790992633,25.579538583755493,10,25,0.2,0.1,7,70
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,21909.92448884959,25.054001569747925,10,25,0.2,0.1,7,70
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,21330.53862481698,18.988173246383667,10,25,0.2,0.1,7,70
