name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,13984.856317056741,24.813616275787354,10,25,0.2,0.01,9,38
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,14490.113150254934,22.078932285308838,10,25,0.2,0.01,9,38
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,14546.285605494035,19.439992666244507,10,25,0.2,0.01,9,38
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,14561.777059228887,24.618139266967773,10,25,0.2,0.01,9,38
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,14038.1586767605,18.65905237197876,10,25,0.2,0.01,9,38
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,14318.237927585855,21.18931245803833,10,25,0.2,0.01,9,38
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,11834.719028843656,146.36044454574585,10,25,0.2,0.01,9,38
AVERAGE_FOR_ALGORITHMS,13967.735395032087,39.59421283858163,10,25,0.2,0.01,9,38
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,14545.159070306621,24.75574231147766,10,25,0.2,0.1,9,38
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,14307.399081140567,26.307647466659546,10,25,0.2,0.1,9,38
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,14654.816411236183,19.630454301834106,10,25,0.2,0.1,9,38
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,14233.252854906952,21.92936086654663,10,25,0.2,0.1,9,38
