name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,339.1764273337412,0.019976377487182617,5,10,0.2,0.01,1,6
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,349.18912275310197,0.020943641662597656,5,10,0.2,0.01,1,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,308.76558830292447,0.02096080780029297,5,10,0.2,0.01,1,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,378.4386744839573,0.018946409225463867,5,10,0.2,0.01,1,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,416.8124604497862,0.019919395446777344,5,10,0.2,0.01,1,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,370.8689303646152,0.020915746688842773,5,10,0.2,0.01,1,6
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,361.39119054445274,0.12464284896850586,5,10,0.2,0.01,1,6
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,309.96478594266773,0.01994633674621582,5,10,0.2,0.1,1,6
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,338.0592261669183,0.01894545555114746,5,10,0.2,0.1,1,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,317.9581845665501,0.021934986114501953,5,10,0.2,0.1,1,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,303.5250814482573,0.019917726516723633,5,10,0.2,0.1,1,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,287.04424689015576,0.018952608108520508,5,10,0.2,0.1,1,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,447.7327988028346,0.019974470138549805,5,10,0.2,0.1,1,6
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,237.86243390531743,0.12263774871826172,5,10,0.2,0.1,1,6
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,343.43278862339196,0.021503686904907227,5,10,0.2,0.25,1,6
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,414.6407421693619,0.02078557014465332,5,10,0.2,0.25,1,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,288.4794511243146,0.022963523864746094,5,10,0.2,0.25,1,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,425.2835729398395,0.02197122573852539,5,10,0.2,0.25,1,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,332.93139429925566,0.021967649459838867,5,10,0.2,0.25,1,6
