name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1627.0268639517913,0.11469388008117676,5,10,0.2,0.01,6,5
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1678.2067268648273,0.10868430137634277,5,10,0.2,0.01,6,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1783.3256735139003,0.10970735549926758,5,10,0.2,0.01,6,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1734.5078449815283,0.11073088645935059,5,10,0.2,0.01,6,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1597.7688210733254,0.10873532295227051,5,10,0.2,0.01,6,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1561.1050911742614,0.12267208099365234,5,10,0.2,0.01,6,5
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1826.3858342778674,0.7106974124908447,5,10,0.2,0.01,6,5
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1810.5056109313302,0.10572004318237305,5,10,0.2,0.1,6,5
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1561.9105984246487,0.11028194427490234,5,10,0.2,0.1,6,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1581.0911739168946,0.10813474655151367,5,10,0.2,0.1,6,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1516.6750022105714,0.11029410362243652,5,10,0.2,0.1,6,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1680.0475022516068,0.10970687866210938,5,10,0.2,0.1,6,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1659.0354562946106,0.12341046333312988,5,10,0.2,0.1,6,5
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1651.0540689884012,0.7031192779541016,5,10,0.2,0.1,6,5
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1483.1742649398136,0.11894941329956055,5,10,0.2,0.25,6,5
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1734.006371187233,0.1309525966644287,5,10,0.2,0.25,6,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1817.019595558233,0.1326138973236084,5,10,0.2,0.25,6,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1703.7151414419873,0.12366867065429688,5,10,0.2,0.25,6,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1610.9739049692225,0.12167215347290039,5,10,0.2,0.25,6,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1751.8727734596619,0.13367009162902832,5,10,0.2,0.25,6,5
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1614.1860692153073,0.7595891952514648,5,10,0.2,0.25,6,5
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1540.1212131250256,0.13541817665100098,5,10,0.2,0.5,6,5
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1546.0098801877928,0.1421518325805664,5,10,0.2,0.5,6,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1933.7354221841433,0.13361477851867676,5,10,0.2,0.5,6,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1564.5863810034548,0.13971257209777832,5,10,0.2,0.5,6,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1692.0714909660428,0.1336822509765625,5,10,0.2,0.5,6,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1732.0651349502689,0.14817094802856445,5,10,0.2,0.5,6,5
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1664.9065667263608,0.8486864566802979,5,10,0.2,0.5,6,5
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1561.7446807768656,0.37896180152893066,5,10,0.4,0.01,6,5
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1551.2763680004127,0.38202333450317383,5,10,0.4,0.01,6,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1607.1622913764465,0.40910887718200684,5,10,0.4,0.01,6,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1350.2865823184843,0.44184255599975586,5,10,0.4,0.01,6,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1567.9635007331055,0.4123265743255615,5,10,0.4,0.01,6,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1414.3647588207823,0.3563683032989502,5,10,0.4,0.01,6,5
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1427.297884430078,2.4130499362945557,5,10,0.4,0.01,6,5
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1389.6467566314789,0.444460391998291,5,10,0.4,0.1,6,5
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1567.4242894646636,0.37823915481567383,5,10,0.4,0.1,6,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1582.5376598081946,0.40816307067871094,5,10,0.4,0.1,6,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1601.123865783192,0.5220775604248047,5,10,0.4,0.1,6,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1718.4845342793033,0.448915958404541,5,10,0.4,0.1,6,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1512.1888813708981,0.3994913101196289,5,10,0.4,0.1,6,5
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1600.2201123314062,2.4915878772735596,5,10,0.4,0.1,6,5
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1517.0052214384903,0.4527859687805176,5,10,0.4,0.25,6,5
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1488.3398370211162,0.38596630096435547,5,10,0.4,0.25,6,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1474.6274234268765,0.41689109802246094,5,10,0.4,0.25,6,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1324.0026140384753,0.38300251960754395,5,10,0.4,0.25,6,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1593.6241323025167,0.463775634765625,5,10,0.4,0.25,6,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1403.8922891652421,0.42987561225891113,5,10,0.4,0.25,6,5
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1278.1134486903577,2.881580352783203,5,10,0.4,0.25,6,5
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1594.999471283841,0.48205041885375977,5,10,0.4,0.5,6,5
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1365.960392691919,0.3880305290222168,5,10,0.4,0.5,6,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1460.8834617512343,0.4736807346343994,5,10,0.4,0.5,6,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1565.2327936346346,0.4647562503814697,5,10,0.4,0.5,6,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1496.2029721384192,0.4917118549346924,5,10,0.4,0.5,6,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1566.1690658471775,0.5682568550109863,5,10,0.4,0.5,6,5
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1510.956567723896,2.972142219543457,5,10,0.4,0.5,6,5
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1554.2008459626877,0.3929765224456787,5,10,0.6,0.01,6,5
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1598.7741083700128,0.4149188995361328,5,10,0.6,0.01,6,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1627.4862050214392,0.5211958885192871,5,10,0.6,0.01,6,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1556.172870525476,0.3809382915496826,5,10,0.6,0.01,6,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1483.9112409447612,0.4453279972076416,5,10,0.6,0.01,6,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1415.8730496199478,0.4168894290924072,5,10,0.6,0.01,6,5
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1743.4363987673885,2.142361879348755,5,10,0.6,0.01,6,5
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1429.9261856249652,0.516589879989624,5,10,0.6,0.1,6,5
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1481.7622311944208,0.3316614627838135,5,10,0.6,0.1,6,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1490.8599554307586,0.4082810878753662,5,10,0.6,0.1,6,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1441.3493970919449,0.6028943061828613,5,10,0.6,0.1,6,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1501.2832266162543,0.6231610774993896,5,10,0.6,0.1,6,5
