name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,2248.290379365794,0.14459896087646484,5,10,0.2,0.01,7,6
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,2258.26022521132,0.14061737060546875,5,10,0.2,0.01,7,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,2171.922031303162,0.1407771110534668,5,10,0.2,0.01,7,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,2223.0876857167473,0.14162087440490723,5,10,0.2,0.01,7,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,2106.7101040424805,0.1495990753173828,5,10,0.2,0.01,7,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2203.3147810876726,0.14261817932128906,5,10,0.2,0.01,7,6
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2057.6381684171592,0.9202530384063721,5,10,0.2,0.01,7,6
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,2067.7221072102056,0.13660860061645508,5,10,0.2,0.1,7,6
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,2059.373209499057,0.1485755443572998,5,10,0.2,0.1,7,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,2237.8381064979435,0.14760470390319824,5,10,0.2,0.1,7,6
