name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,10733.14206448521,15.039023160934448,10,25,0.2,0.01,19,14
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,10876.009085789585,16.293307542800903,10,25,0.2,0.01,19,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,11271.29464170972,15.144063472747803,10,25,0.2,0.01,19,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,11149.83721932754,14.370997190475464,10,25,0.2,0.01,19,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,11389.844095249176,14.783247470855713,10,25,0.2,0.01,19,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,10878.812390790172,15.466171026229858,10,25,0.2,0.01,19,14
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,10696.934827182129,89.35219740867615,10,25,0.2,0.01,19,14
AVERAGE_FOR_ALGORITHMS,10999.410617790505,25.77842961038862,10,25,0.2,0.01,19,14
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,11026.080189574626,15.46790075302124,10,25,0.2,0.1,19,14
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,10759.556950848193,13.724740982055664,10,25,0.2,0.1,19,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,11292.41213813539,12.492503881454468,10,25,0.2,0.1,19,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,11052.933817470184,12.911086559295654,10,25,0.2,0.1,19,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,11037.411899937008,14.823983430862427,10,25,0.2,0.1,19,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,11342.596850476772,14.684717655181885,10,25,0.2,0.1,19,14
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,10718.676663413074,85.51875925064087,10,25,0.2,0.1,19,14
AVERAGE_FOR_ALGORITHMS,11032.809787122178,24.23195607321603,10,25,0.2,0.1,19,14
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,10898.345298950355,12.262726545333862,10,25,0.2,0.25,19,14
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,11034.294895123337,10.216334342956543,10,25,0.2,0.25,19,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,10928.030087004181,13.028175354003906,10,25,0.2,0.25,19,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,10905.681250059353,10.528762578964233,10,25,0.2,0.25,19,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,11168.565075051147,12.219052791595459,10,25,0.2,0.25,19,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,10920.258510588294,12.059783935546875,10,25,0.2,0.25,19,14
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,10253.178320171153,80.40288305282593,10,25,0.2,0.25,19,14
AVERAGE_FOR_ALGORITHMS,10872.621919563973,21.531102657318115,10,25,0.2,0.25,19,14
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,11179.438812809049,11.934680223464966,10,25,0.2,0.5,19,14
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,10999.121315592663,14.371603012084961,10,25,0.2,0.5,19,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,11191.759091634038,13.059417963027954,10,25,0.2,0.5,19,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,10923.513275566316,11.934677600860596,10,25,0.2,0.5,19,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,10864.957506774545,12.325213193893433,10,25,0.2,0.5,19,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,11064.759216812512,10.888052225112915,10,25,0.2,0.5,19,14
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,10570.20371806929,78.38773465156555,10,25,0.2,0.5,19,14
AVERAGE_FOR_ALGORITHMS,10970.536133894058,21.843054124287196,10,25,0.2,0.5,19,14
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,11015.685063908262,12.231457233428955,10,25,0.4,0.01,19,14
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,11128.623604697794,11.466067790985107,10,25,0.4,0.01,19,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,10953.365067926226,11.04426646232605,10,25,0.4,0.01,19,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,11348.349338560203,11.559772729873657,10,25,0.4,0.01,19,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,11322.278145535696,14.059149265289307,10,25,0.4,0.01,19,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,10810.291214948344,14.02794098854065,10,25,0.4,0.01,19,14
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,10019.415647334969,73.0296196937561,10,25,0.4,0.01,19,14
AVERAGE_FOR_ALGORITHMS,10942.572583273071,21.05975345202855,10,25,0.4,0.01,19,14
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,11082.977142451833,12.653233528137207,10,25,0.4,0.1,19,14
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,11214.852426271525,11.934678792953491,10,25,0.4,0.1,19,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,11047.296693240613,11.825305223464966,10,25,0.4,0.1,19,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,11088.530395012798,14.668437242507935,10,25,0.4,0.1,19,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,10945.431435348473,12.059624910354614,10,25,0.4,0.1,19,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,11101.702529148384,12.512699365615845,10,25,0.4,0.1,19,14
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,10536.107826029596,73.17021703720093,10,25,0.4,0.1,19,14
AVERAGE_FOR_ALGORITHMS,11002.41406392903,21.26059944289071,10,25,0.4,0.1,19,14
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,11096.958680027896,12.37207841873169,10,25,0.4,0.25,19,14
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,11289.615838752683,12.340863943099976,10,25,0.4,0.25,19,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,11006.7027336212,11.684735774993896,10,25,0.4,0.25,19,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,11243.326657274543,10.966133117675781,10,25,0.4,0.25,19,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,11437.818980464554,13.40311050415039,10,25,0.4,0.25,19,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,11163.970331434917,12.262732028961182,10,25,0.4,0.25,19,14
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,10452.490449592451,76.68501114845276,10,25,0.4,0.25,19,14
AVERAGE_FOR_ALGORITHMS,11098.69766730975,21.38780927658081,10,25,0.4,0.25,19,14
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,11265.763127189184,14.980807542800903,10,25,0.4,0.5,19,14
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,11367.761465694133,14.293498277664185,10,25,0.4,0.5,19,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,11583.51906804126,14.668436765670776,10,25,0.4,0.5,19,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,11259.324552479746,15.66815185546875,10,25,0.4,0.5,19,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,11218.435785249232,12.715746402740479,10,25,0.4,0.5,19,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,11073.073916189742,15.68379545211792,10,25,0.4,0.5,19,14
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,11137.735003136057,84.35507535934448,10,25,0.4,0.5,19,14
AVERAGE_FOR_ALGORITHMS,11272.230416854192,24.623644522258214,10,25,0.4,0.5,19,14
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,11366.742749731135,9.903909921646118,10,25,0.6,0.01,19,14
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,11171.48537506936,12.481433391571045,10,25,0.6,0.01,19,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,11395.68393344944,10.934916973114014,10,25,0.6,0.01,19,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,11245.256199212476,10.76308274269104,10,25,0.6,0.01,19,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,11467.349844422084,11.497262716293335,10,25,0.6,0.01,19,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,11519.020146763529,10.560032606124878,10,25,0.6,0.01,19,14
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,9981.871370336843,67.65589261054993,10,25,0.6,0.01,19,14
AVERAGE_FOR_ALGORITHMS,11163.91565985498,19.113790137427195,10,25,0.6,0.01,19,14
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,11347.62294285198,10.638114213943481,10,25,0.6,0.1,19,14
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,11278.325897182978,13.418740510940552,10,25,0.6,0.1,19,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,11362.22463080123,10.99739146232605,10,25,0.6,0.1,19,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,11575.758476184054,11.434801578521729,10,25,0.6,0.1,19,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,11499.260085236381,11.247316360473633,10,25,0.6,0.1,19,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,11390.95795482998,12.512696027755737,10,25,0.6,0.1,19,14
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,10759.060277472381,73.12335228919983,10,25,0.6,0.1,19,14
AVERAGE_FOR_ALGORITHMS,11316.172894936999,20.481773206165858,10,25,0.6,0.1,19,14
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,11306.138186628586,12.559558868408203,10,25,0.6,0.25,19,14
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,11756.397577534372,12.6063973903656,10,25,0.6,0.25,19,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,11171.60968310744,12.309595584869385,10,25,0.6,0.25,19,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,11160.409510088668,13.215597867965698,10,25,0.6,0.25,19,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,11155.036122552168,14.699679136276245,10,25,0.6,0.25,19,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,11118.658527709365,12.778204917907715,10,25,0.6,0.25,19,14
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,9711.401934404756,74.57613515853882,10,25,0.6,0.25,19,14
AVERAGE_FOR_ALGORITHMS,11054.23593457505,21.820738417761667,10,25,0.6,0.25,19,14
