name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,203.2558613688368,0.031914710998535156,5,10,0.2,0.01,2,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,199.08670588895689,0.03010725975036621,5,10,0.2,0.01,2,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,192.40255777819957,0.027924299240112305,5,10,0.2,0.01,2,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,204.34432696226318,0.02792525291442871,5,10,0.2,0.01,2,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,206.32017532270527,0.029919862747192383,5,10,0.2,0.01,2,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,187.25457015493538,0.026927947998046875,5,10,0.2,0.01,2,3
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,189.01131880212515,0.027468204498291016,5,10,0.2,0.01,2,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,196.26855157292943,0.027925968170166016,5,10,0.2,0.01,2,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,191.01093049962316,0.0300753116607666,5,10,0.2,0.01,2,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,222.60784257652023,0.027921199798583984,5,10,0.2,0.01,2,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,202.28437119542582,0.028961181640625,5,10,0.2,0.01,2,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,187.45435932068392,0.029735803604125977,5,10,0.2,0.01,2,3
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,207.44563410638298,0.030917644500732422,5,10,0.2,0.1,2,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,212.86290052435174,0.030916213989257812,5,10,0.2,0.1,2,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,192.3787944411436,0.029919862747192383,5,10,0.2,0.1,2,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,211.07515834637923,0.026953935623168945,5,10,0.2,0.1,2,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,209.33479018321958,0.02692890167236328,5,10,0.2,0.1,2,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,193.83644982021673,0.027925729751586914,5,10,0.2,0.1,2,3
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,184.40072480737405,0.03194236755371094,5,10,0.2,0.25,2,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,200.69005002775978,0.0359036922454834,5,10,0.2,0.25,2,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,199.36985871704923,0.03490567207336426,5,10,0.2,0.25,2,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,204.32056362520726,0.031915903091430664,5,10,0.2,0.25,2,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,208.29017546220177,0.03490495681762695,5,10,0.2,0.25,2,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,220.2319446462654,0.029920101165771484,5,10,0.2,0.25,2,3
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,198.88691672320837,0.0329127311706543,5,10,0.2,0.5,2,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,243.56961817817907,0.034905433654785156,5,10,0.2,0.5,2,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,207.16570603597523,0.03490495681762695,5,10,0.2,0.5,2,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,212.6429111103499,0.03191351890563965,5,10,0.2,0.5,2,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,205.59813894382356,0.03692889213562012,5,10,0.2,0.5,2,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,200.76049663817443,0.03194141387939453,5,10,0.2,0.5,2,3
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,220.2319446462654,0.04692983627319336,5,10,0.4,0.01,2,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,216.33277941968552,0.04887223243713379,5,10,0.4,0.01,2,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,212.67850248518212,0.0473790168762207,5,10,0.4,0.01,2,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,187.64673135377242,0.05584907531738281,5,10,0.4,0.01,2,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,204.39101023562188,0.06781792640686035,5,10,0.4,0.01,2,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,207.44563410638298,0.03789854049682617,5,10,0.4,0.01,2,3
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,201.062554249399,0.027924060821533203,5,10,0.2,0.01,2,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,197.4669634176642,0.028922319412231445,5,10,0.2,0.01,2,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,225.69805782211353,0.03390908241271973,5,10,0.2,0.01,2,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,226.9764368263621,0.0298922061920166,5,10,0.2,0.01,2,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,201.90808496266897,0.028895139694213867,5,10,0.2,0.01,2,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,224.6440350063017,0.03091740608215332,5,10,0.2,0.01,2,3
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,222.55014583120283,0.027431964874267578,5,10,0.2,0.1,2,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,209.33479018321958,0.027925491333007812,5,10,0.2,0.1,2,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,207.59775064132157,0.030916452407836914,5,10,0.2,0.1,2,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,199.90847326517095,0.02749013900756836,5,10,0.2,0.1,2,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,201.90808496266897,0.02796173095703125,5,10,0.2,0.1,2,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,195.2001735148557,0.03088688850402832,5,10,0.2,0.1,2,3
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,211.57779639601154,0.030944108963012695,5,10,0.2,0.25,2,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,200.73673330111848,0.029892921447753906,5,10,0.2,0.25,2,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,213.7562886380499,0.03291177749633789,5,10,0.2,0.25,2,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,200.7604966381744,0.030943632125854492,5,10,0.2,0.25,2,3
