name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,582.8777565072406,0.08679366111755371,5,10,0.2,0.01,5,4
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,635.298488872754,0.07976174354553223,5,10,0.2,0.01,5,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,636.2343725235594,0.07878947257995605,5,10,0.2,0.01,5,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,603.5869416102091,0.08078312873840332,5,10,0.2,0.01,5,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,663.0373397270791,0.07978653907775879,5,10,0.2,0.01,5,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,588.43667321536,0.08078336715698242,5,10,0.2,0.01,5,4
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,610.2856450720435,0.07582759857177734,5,10,0.2,0.1,5,4
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,602.3510658803124,0.0827791690826416,5,10,0.2,0.1,5,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,582.6579726697036,0.08676743507385254,5,10,0.2,0.1,5,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,589.8710292405677,0.08377814292907715,5,10,0.2,0.1,5,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,634.7781010258699,0.08377742767333984,5,10,0.2,0.1,5,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,626.5203702844249,0.0827786922454834,5,10,0.2,0.1,5,4
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,625.2886898424133,0.08377885818481445,5,10,0.2,0.25,5,4
