name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,504.7469061783237,0.06832551956176758,5,10,0.2,0.01,4,4
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,489.34528657530757,0.06308603286743164,5,10,0.2,0.01,4,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,498.877110027863,0.06086850166320801,5,10,0.2,0.01,4,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,500.77687343312766,0.06485104560852051,5,10,0.2,0.01,4,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,472.4581648694166,0.06181073188781738,5,10,0.2,0.01,4,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,469.42049105221497,0.05986666679382324,5,10,0.2,0.01,4,4
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,526.4844033493947,0.058899641036987305,5,10,0.2,0.1,4,4
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,456.69396638487075,0.06258153915405273,5,10,0.2,0.1,4,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,537.7180068572952,0.06286215782165527,5,10,0.2,0.1,4,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,472.83426543035444,0.0610356330871582,5,10,0.2,0.1,4,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,500.94954330624785,0.06619787216186523,5,10,0.2,0.1,4,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,529.6050458458361,0.06479859352111816,5,10,0.2,0.1,4,4
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,477.60146268732535,0.06781530380249023,5,10,0.2,0.25,4,4
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,504.16629933013036,0.07382941246032715,5,10,0.2,0.25,4,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,502.4152853438053,0.07353425025939941,5,10,0.2,0.25,4,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,509.72320392431004,0.07051229476928711,5,10,0.2,0.25,4,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,552.3972138971958,0.0696570873260498,5,10,0.2,0.25,4,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,475.93557257447424,0.07579612731933594,5,10,0.2,0.25,4,4
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,516.0116522830792,0.0737769603729248,5,10,0.2,0.5,4,4
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,467.0612634236688,0.07482314109802246,5,10,0.2,0.5,4,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,460.52832337983097,0.07679343223571777,5,10,0.2,0.5,4,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,489.403573530874,0.07579588890075684,5,10,0.2,0.5,4,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,476.99761456697547,0.07533645629882812,5,10,0.2,0.5,4,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,465.2922876033348,0.07532882690429688,5,10,0.2,0.5,4,4
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,445.51957143584616,0.061803579330444336,5,10,0.2,0.01,4,4
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,505.43565207364725,0.08275294303894043,5,10,0.2,0.01,4,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,522.5447554649202,0.06482625007629395,5,10,0.2,0.01,4,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,492.5470702757479,0.0638277530670166,5,10,0.2,0.01,4,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,496.9754801681104,0.07579684257507324,5,10,0.2,0.01,4,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,562.5888129692719,0.0718071460723877,5,10,0.2,0.01,4,4
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,535.9749037255872,0.05887198448181152,5,10,0.2,0.1,4,4
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,525.7747013734194,0.06180620193481445,5,10,0.2,0.1,4,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,529.2397553584469,0.06083798408508301,5,10,0.2,0.1,4,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,472.7964192045864,0.06183576583862305,5,10,0.2,0.1,4,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,518.5630589629857,0.06183648109436035,5,10,0.2,0.1,4,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,513.6727282259519,0.060837745666503906,5,10,0.2,0.1,4,4
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,482.75884422011444,0.06796097755432129,5,10,0.2,0.25,4,4
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,452.85672986720385,0.07579922676086426,5,10,0.2,0.25,4,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,483.4645400728095,0.06881427764892578,5,10,0.2,0.25,4,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,529.2074164941528,0.06884312629699707,5,10,0.2,0.25,4,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,544.6305861244974,0.07283210754394531,5,10,0.2,0.25,4,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,486.85861144983403,0.07078289985656738,5,10,0.2,0.25,4,4
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,456.955897503638,0.07153105735778809,5,10,0.2,0.5,4,4
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,493.66817621166433,0.08873414993286133,5,10,0.2,0.5,4,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,474.0679555969281,0.08075499534606934,5,10,0.2,0.5,4,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,507.12438608561104,0.07679414749145508,5,10,0.2,0.5,4,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,523.1572676331108,0.07889699935913086,5,10,0.2,0.5,4,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,536.1106756522672,0.07572507858276367,5,10,0.2,0.5,4,4
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,438.6554359399836,0.1676044464111328,5,10,0.4,0.01,4,4
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,438.627878178837,0.1311814785003662,5,10,0.4,0.01,4,4
