name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1181.5042002647772,0.08078360557556152,5,10,0.2,0.01,3,8
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1250.5626411575658,0.07978558540344238,5,10,0.2,0.01,3,8
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1363.2103690763897,0.07380032539367676,5,10,0.2,0.01,3,8
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1211.049639519198,0.06784629821777344,5,10,0.2,0.01,3,8
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1181.7666789019156,0.06784844398498535,5,10,0.2,0.01,3,8
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1218.0733746547392,0.0687859058380127,5,10,0.2,0.01,3,8
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1236.7713057642236,0.4356076717376709,5,10,0.2,0.01,3,8
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1115.1743896072026,0.06638598442077637,5,10,0.2,0.1,3,8
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1145.678665555459,0.0708615779876709,5,10,0.2,0.1,3,8
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1202.6738161043982,0.06881499290466309,5,10,0.2,0.1,3,8
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1261.8172359188013,0.06682109832763672,5,10,0.2,0.1,3,8
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1233.4578234221826,0.0668489933013916,5,10,0.2,0.1,3,8
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1288.1781857093497,0.0694580078125,5,10,0.2,0.1,3,8
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1179.098884129793,0.43459177017211914,5,10,0.2,0.1,3,8
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1291.325783173617,0.07407021522521973,5,10,0.2,0.25,3,8
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1326.7265088619188,0.07679438591003418,5,10,0.2,0.25,3,8
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1196.1407770640496,0.07776284217834473,5,10,0.2,0.25,3,8
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1422.3375515201415,0.0762777328491211,5,10,0.2,0.25,3,8
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1352.157971675496,0.07682466506958008,5,10,0.2,0.25,3,8
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1466.470068841209,0.07682132720947266,5,10,0.2,0.25,3,8
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1191.1063785511249,0.49464917182922363,5,10,0.2,0.25,3,8
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1291.9228832500798,0.08075618743896484,5,10,0.2,0.5,3,8
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1248.200790012872,0.09135842323303223,5,10,0.2,0.5,3,8
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1259.3019894615652,0.08463668823242188,5,10,0.2,0.5,3,8
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1233.0600023970323,0.08477377891540527,5,10,0.2,0.5,3,8
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1320.0064192844088,0.08380270004272461,5,10,0.2,0.5,3,8
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1203.9791332597124,0.0847465991973877,5,10,0.2,0.5,3,8
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1124.6450570256825,0.5318715572357178,5,10,0.2,0.5,3,8
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1140.120398814152,0.23790836334228516,5,10,0.4,0.01,3,8
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1110.7561976345085,0.18258881568908691,5,10,0.4,0.01,3,8
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,938.6628034271248,0.3227558135986328,5,10,0.4,0.01,3,8
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1108.1059055301062,0.3430812358856201,5,10,0.4,0.01,3,8
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1105.028171243513,0.33011698722839355,5,10,0.4,0.01,3,8
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1057.061613495508,0.35948657989501953,5,10,0.4,0.01,3,8
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1108.8927130664642,1.6426315307617188,5,10,0.4,0.01,3,8
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1121.7345109056798,0.21872878074645996,5,10,0.4,0.1,3,8
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1072.2232153362918,0.4468040466308594,5,10,0.4,0.1,3,8
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1074.1926132399706,0.36851978302001953,5,10,0.4,0.1,3,8
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1008.96661858533,0.2795298099517822,5,10,0.4,0.1,3,8
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1092.9122423182614,0.2024843692779541,5,10,0.4,0.1,3,8
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1120.1946982916597,0.2343730926513672,5,10,0.4,0.1,3,8
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1123.215278238641,1.4685323238372803,5,10,0.4,0.1,3,8
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1087.572296360533,0.30136752128601074,5,10,0.4,0.25,3,8
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1065.5029951939678,0.37302303314208984,5,10,0.4,0.25,3,8
