name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3247.342422786546,0.20250463485717773,5,10,0.2,0.01,10,6
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3302.6816116174195,0.1965312957763672,5,10,0.2,0.01,10,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3108.599489306422,0.19651174545288086,5,10,0.2,0.01,10,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3366.700018795601,0.209517240524292,5,10,0.2,0.01,10,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3104.77065896769,0.19747138023376465,5,10,0.2,0.01,10,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3469.976959611899,0.19647431373596191,5,10,0.2,0.01,10,6
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3126.229228556109,1.2444543838500977,5,10,0.2,0.01,10,6
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3175.259114870145,0.19248366355895996,5,10,0.2,0.1,10,6
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3168.667133730078,0.1965007781982422,5,10,0.2,0.1,10,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3241.8845992538336,0.19747209548950195,5,10,0.2,0.1,10,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3243.1863620509594,0.224168062210083,5,10,0.2,0.1,10,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3314.4437240304946,0.19416308403015137,5,10,0.2,0.1,10,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3062.4295916636756,0.19949102401733398,5,10,0.2,0.1,10,6
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3128.632593311079,1.2424089908599854,5,10,0.2,0.1,10,6
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3077.7702049567656,0.21329760551452637,5,10,0.2,0.25,10,6
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3191.976600665974,0.223435640335083,5,10,0.2,0.25,10,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3042.484913801688,0.21858906745910645,5,10,0.2,0.25,10,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3165.9521606405497,0.23340559005737305,5,10,0.2,0.25,10,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3464.101566308257,0.22340130805969238,5,10,0.2,0.25,10,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3215.0476986647054,0.2264249324798584,5,10,0.2,0.25,10,6
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3072.9168856324013,1.3820793628692627,5,10,0.2,0.25,10,6
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3467.5255675433136,0.2313530445098877,5,10,0.2,0.5,10,6
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3324.715996673216,0.23633909225463867,5,10,0.2,0.5,10,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3354.9026932749643,0.2359614372253418,5,10,0.2,0.5,10,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3657.139249678402,0.25830841064453125,5,10,0.2,0.5,10,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3055.785132262356,0.23597073554992676,5,10,0.2,0.5,10,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3089.7375692281967,0.2373645305633545,5,10,0.2,0.5,10,6
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3272.027522986404,1.5021042823791504,5,10,0.2,0.5,10,6
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,2868.3696001377652,0.6223523616790771,5,10,0.4,0.01,10,6
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,2782.603318592364,0.9281227588653564,5,10,0.4,0.01,10,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3117.012487874293,0.7141108512878418,5,10,0.4,0.01,10,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3011.0821450214917,0.8522508144378662,5,10,0.4,0.01,10,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,2790.095269853633,0.8917417526245117,5,10,0.4,0.01,10,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2717.060698342041,0.7072122097015381,5,10,0.4,0.01,10,6
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3041.319060500392,4.528411626815796,5,10,0.4,0.01,10,6
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,2920.204326296302,0.9738850593566895,5,10,0.4,0.1,10,6
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,2824.2000620108815,0.9416840076446533,5,10,0.4,0.1,10,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,2829.615870705322,0.9139533042907715,5,10,0.4,0.1,10,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,2987.0195068715334,0.901587963104248,5,10,0.4,0.1,10,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,2811.5469796941816,0.9749951362609863,5,10,0.4,0.1,10,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2828.377944562952,0.793926477432251,5,10,0.4,0.1,10,6
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2892.6490901737766,4.274465560913086,5,10,0.4,0.1,10,6
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,2857.4175315938355,0.747230052947998,5,10,0.4,0.25,10,6
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,2808.063652087362,0.9389870166778564,5,10,0.4,0.25,10,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,2786.9917010096488,0.7639834880828857,5,10,0.4,0.25,10,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,2933.5671369707497,0.728024959564209,5,10,0.4,0.25,10,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,2849.1334627759975,0.7120537757873535,5,10,0.4,0.25,10,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2885.8089995505484,0.8132319450378418,5,10,0.4,0.25,10,6
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2832.8774049978197,4.993774652481079,5,10,0.4,0.25,10,6
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,2880.583135480807,0.729773759841919,5,10,0.4,0.5,10,6
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,2940.9882335620096,0.7197742462158203,5,10,0.4,0.5,10,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,2949.5701311517837,0.8118059635162354,5,10,0.4,0.5,10,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,2952.7422139437354,0.673799991607666,5,10,0.4,0.5,10,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,2786.1214730911606,0.9445004463195801,5,10,0.4,0.5,10,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2998.548118265256,0.856708288192749,5,10,0.4,0.5,10,6
