name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3985.3353241307186,3.50163197517395,10,25,0.2,0.01,3,32
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3785.414706595368,5.48835301399231,10,25,0.2,0.01,3,32
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3859.3889472843052,3.2353460788726807,10,25,0.2,0.01,3,32
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3973.296006903197,5.025529623031616,10,25,0.2,0.01,3,32
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3828.0083701882168,5.399554967880249,10,25,0.2,0.01,3,32
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,4052.030986272641,3.4886670112609863,10,25,0.2,0.01,3,32
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3019.049878784315,29.942893981933594,10,25,0.2,0.01,3,32
AVERAGE_FOR_ALGORITHMS,3786.0748885941093,8.011710950306483,10,25,0.2,0.01,3,32
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3854.763593971775,3.8137969970703125,10,25,0.2,0.1,3,32
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,4081.5202054555148,4.739320755004883,10,25,0.2,0.1,3,32
