name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,7595.477923098302,10.048118114471436,10,25,0.2,0.01,5,37
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,7718.256973344896,10.705360174179077,10,25,0.2,0.01,5,37
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,7661.752870557652,8.23898696899414,10,25,0.2,0.01,5,37
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,7507.1837825027,9.04178237915039,10,25,0.2,0.01,5,37
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,7640.964067289238,9.725952863693237,10,25,0.2,0.01,5,37
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,7574.044811873713,7.041162967681885,10,25,0.2,0.01,5,37
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,6537.9846901654455,55.246259450912476,10,25,0.2,0.01,5,37
AVERAGE_FOR_ALGORITHMS,7462.2378741188495,15.721088988440377,10,25,0.2,0.01,5,37
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,7551.567247482349,8.53217101097107,10,25,0.2,0.1,5,37
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,7638.765110414835,8.996930837631226,10,25,0.2,0.1,5,37
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,7819.167615168268,7.989624977111816,10,25,0.2,0.1,5,37
