name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,5401.243973237628,8.813421964645386,10,25,0.2,0.01,5,27
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,5478.292135017067,6.079734802246094,10,25,0.2,0.01,5,27
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,5466.442021318822,5.61201548576355,10,25,0.2,0.01,5,27
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,5463.615528090023,7.706353425979614,10,25,0.2,0.01,5,27
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,5329.434950545251,7.440066814422607,10,25,0.2,0.01,5,27
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,5389.717203966658,7.217690944671631,10,25,0.2,0.01,5,27
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,4647.840947000877,48.30678844451904,10,25,0.2,0.01,5,27
AVERAGE_FOR_ALGORITHMS,5310.940965596617,13.025153126035418,10,25,0.2,0.01,5,27
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,5366.917211630285,6.657217741012573,10,25,0.2,0.1,5,27
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,5526.434082208493,8.092354536056519,10,25,0.2,0.1,5,27
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,5411.951375513155,8.370606184005737,10,25,0.2,0.1,5,27
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,5577.122689947755,7.093027830123901,10,25,0.2,0.1,5,27
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,5385.348898342719,8.393548727035522,10,25,0.2,0.1,5,27
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,5521.900483587799,7.634547472000122,10,25,0.2,0.1,5,27
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,4647.257113279998,45.174174308776855,10,25,0.2,0.1,5,27
AVERAGE_FOR_ALGORITHMS,5348.133122072887,13.059353828430176,10,25,0.2,0.1,5,27
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,5431.561946137461,6.554465055465698,10,25,0.2,0.25,5,27
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,5385.753981888205,6.943424463272095,10,25,0.2,0.25,5,27
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,5516.691925754367,5.937116384506226,10,25,0.2,0.25,5,27
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,5542.72172995609,6.874608516693115,10,25,0.2,0.25,5,27
